,Rk,School,Conference,AP Rank,Year,Wins,Loses,Ties,OSRS,DSRS,SRS,Offensive Scoring,Defensive Scoring,Offensive Passing,Offensive Rushing,Defensive Rushing
289,31,Colorado,RMC,17,1937,8,1,0,9.30,-0.55,8.74,27.23,10.27,,,
290,32,Georgia,SEC,,1937,6,3,2,2.70,5.97,8.66,18.77,0.71,,,
291,33,Stanford,PCC,,1937,4,3,2,1.27,7.01,8.28,12.86,0.39,,,
292,34,Nebraska,Big 6,11,1937,6,1,2,2.48,5.54,8.02,14.79,2.27,,,
293,35,USC,PCC,,1937,4,4,2,5.47,2.18,7.64,18.59,5.50,,,
294,36,Michigan State,Ind,,1937,8,2,0,3.93,3.53,7.47,15.04,5.28,,,
295,37,Holy Cross,Ind,14,1937,8,0,2,0.61,6.61,7.22,10.42,1.72,,,
296,38,Navy,Ind,,1937,4,4,1,3.64,3.52,7.16,20.17,3.01,,,
297,39,Northwestern,Western,,1937,4,4,0,-0.51,7.52,7.01,13.78,0.09,,,
298,40,Oklahoma,Big 6,,1937,5,2,2,1.27,5.69,6.96,13.75,2.68,,,
299,41,Clemson,Southern,,1937,4,4,1,1.81,4.95,6.76,17.75,0.30,,,
300,42,Texas,SWC,,1937,2,6,1,2.72,3.98,6.70,15.76,2.90,,,
301,43,Montana,PCC,,1937,7,1,0,3.24,3.31,6.55,13.39,5.42,,,
302,44,Duquesne,Ind,,1937,6,4,0,2.05,4.29,6.34,14.37,3.43,,,
303,45,SMU,SWC,,1937,5,6,0,0.93,5.30,6.23,13.69,1.37,,,
304,46,Syracuse,Ind,,1937,5,2,1,2.20,3.72,5.92,14.73,4.61,,,
305,47,Purdue,Western,,1937,4,3,1,3.17,2.38,5.55,15.74,4.48,,,
306,48,Indiana,Western,,1937,5,3,0,-1.07,6.61,5.54,10.38,0.52,,,
307,49,Carnegie Mellon,Ind,,1937,2,5,1,1.78,3.08,4.86,14.10,4.61,,,
308,50,Penn State,Ind,,1937,5,3,0,7.59,-2.73,4.86,19.07,10.70,,,
309,51,Wisconsin,Western,,1937,4,3,1,1.34,3.46,4.80,14.69,3.65,,,
310,52,West Virginia,Ind,,1937,8,1,1,0.22,4.58,4.79,13.99,3.74,,,
311,53,Texas Tech,BIAA,,1937,8,4,0,2.60,2.16,4.76,14.12,6.73,,,
312,54,Oregon State,PCC,,1937,3,3,3,-0.62,4.80,4.19,10.69,3.13,,,
313,55,Columbia,Ind,,1937,2,5,2,2.17,1.96,4.13,15.42,4.41,,,
314,56,Temple,Ind,,1937,3,2,4,-2.61,6.48,3.87,9.78,3.25,,,
315,57,Ole Miss,SEC,,1937,4,5,1,1.72,2.10,3.82,15.98,5.27,,,
316,58,Drake,MVC,,1937,8,2,0,3.30,0.45,3.75,19.18,9.53,,,
317,59,Manhattan,Ind,,1937,6,3,1,-0.03,3.70,3.68,10.58,3.26,,,
318,60,Maryland,Southern,,1937,8,2,0,0.47,3.04,3.51,10.64,5.59,,,
319,61,Florida,SEC,,1937,4,7,0,0.94,1.91,2.85,12.90,2.65,,,
320,62,Mississippi State,SEC,,1937,5,4,1,1.25,1.55,2.81,14.71,7.53,,,
321,63,Arizona,BIAA,,1937,8,2,0,4.99,-2.30,2.69,17.48,12.41,,,
322,64,Centenary (LA),Ind,,1937,6,3,3,0.00,2.46,2.46,10.70,5.88,,,
323,65,Colgate,Ind,,1937,3,5,0,0.82,1.61,2.42,13.81,5.02,,,
324,66,North Carolina State,Southern,,1937,5,3,1,1.62,0.77,2.39,13.65,6.10,,,
325,67,Kentucky,SEC,,1937,4,6,0,0.32,1.73,2.05,14.66,7.45,,,
326,68,Saint Mary's (CA),Ind,,1937,4,3,2,-2.92,4.38,1.46,9.02,4.09,,,
327,69,Princeton,Ind,,1937,4,4,0,2.92,-1.50,1.43,14.99,8.68,,,
328,70,Washington State,PCC,,1937,3,3,3,-3.82,5.08,1.26,8.02,3.80,,,
329,71,Utah,RMC,,1937,5,3,0,1.09,0.08,1.17,13.44,7.36,,,
330,72,Illinois,Western,,1937,3,3,2,-2.19,3.34,1.15,9.08,4.08,,,
331,73,New York University,Ind,,1937,5,4,0,1.19,-0.14,1.05,15.87,7.20,,,
332,74,UCLA,PCC,,1937,2,6,1,4.24,-3.44,0.80,16.94,11.40,,,
333,75,Furman,Southern,,1937,4,3,2,-2.03,2.77,0.74,16.21,4.76,,,
334,76,Brigham Young,RMC,,1937,6,3,0,-2.32,2.84,0.51,12.11,5.02,,,
335,77,Boston College,Ind,,1937,4,4,1,-0.51,0.89,0.38,10.91,6.74,,,
336,78,George Washington,Ind,,1937,3,4,1,1.53,-1.27,0.26,13.59,7.44,,,
337,79,Virginia Military Institute,Southern,,1937,5,5,0,1.63,-1.49,0.15,13.49,9.38,,,
338,80,Idaho,PCC,,1937,4,3,1,-2.61,2.26,-0.36,7.19,6.70,,,
339,81,Pennsylvania,Ind,,1937,2,5,1,1.54,-2.38,-0.84,14.63,10.31,,,
340,82,Brown,Ind,,1937,5,4,0,-0.92,0.07,-0.85,8.04,9.70,,,
341,83,Michigan,Western,,1937,4,4,0,0.09,-1.07,-0.98,10.53,9.07,,,
342,84,UTEP,BIAA,,1937,7,1,2,3.31,-4.48,-1.17,13.36,13.92,,,
343,85,Citadel,Southern,,1937,7,4,0,0.63,-1.86,-1.23,14.16,10.40,,,
344,86,Oregon,PCC,,1937,4,6,0,2.40,-3.69,-1.29,14.07,12.46,,,
345,87,Loyola Marymount,Ind,,1937,4,7,0,-0.76,-1.04,-1.80,9.53,9.54,,,
346,88,South Carolina,Southern,,1937,5,6,1,1.96,-3.80,-1.84,17.86,10.38,,,
347,89,Bucknell,Ind,,1937,3,3,2,-2.34,0.34,-2.00,7.85,7.18,,,
348,90,Missouri,Big 6,,1937,3,6,1,-6.20,4.01,-2.20,5.14,4.04,,,
349,91,Virginia Tech,Southern,,1937,5,5,0,-0.80,-1.91,-2.71,10.86,9.90,,,
350,92,New Mexico State,BIAA,,1937,7,2,0,-2.73,-0.08,-2.82,7.22,9.83,,,
351,93,Georgetown,Ind,,1937,2,4,2,-3.38,0.49,-2.89,9.43,8.00,,,
352,94,Saint Louis,MVC,,1937,7,2,1,-2.42,-0.76,-3.18,6.96,9.29,,,
353,95,Miami (FL),Ind,,1937,4,4,1,-3.57,0.33,-3.25,7.74,6.94,,,
354,96,San Francisco,Ind,,1937,4,5,1,-5.96,2.47,-3.49,4.14,7.70,,,
355,97,Kansas,Big 6,,1937,3,4,2,-3.68,-0.34,-4.02,6.83,9.04,,,
356,98,Denver,RMC,,1937,6,3,0,-1.97,-2.47,-4.44,6.79,11.19,,,
357,99,William & Mary,Southern,,1937,4,5,0,-3.00,-2.38,-5.38,10.11,12.62,,,
358,100,Washington & Lee,Southern,,1937,4,5,0,-2.83,-2.63,-5.46,7.80,13.72,,,
359,101,Montana State,RMC,,1937,3,4,1,-0.12,-6.11,-6.22,16.49,14.86,,,
360,102,Marquette,Ind,,1937,3,6,0,-4.44,-1.89,-6.32,5.66,11.43,,,
361,103,Kansas State,Big 6,,1937,4,5,0,-3.29,-3.36,-6.65,8.49,12.70,,,
362,104,Washington (MO),MVC,,1937,4,6,0,-3.25,-3.70,-6.95,9.26,13.23,,,
363,105,Davidson,Southern,,1937,2,8,0,-4.67,-2.53,-7.19,6.60,8.62,,,
364,106,Wake Forest,Southern,,1937,3,6,0,-2.03,-5.18,-7.21,10.69,19.28,,,
365,107,Iowa,Western,,1937,1,7,0,-3.76,-3.48,-7.24,8.53,10.47,,,
366,108,Sewanee,SEC,,1937,2,7,0,-2.59,-5.08,-7.67,11.33,18.54,,,
367,109,Oklahoma State,MVC,,1937,4,6,0,-2.61,-5.17,-7.78,7.40,14.48,,,
368,110,New Mexico,BIAA,,1937,4,4,1,-5.68,-2.61,-8.29,4.18,12.92,,,
369,111,Richmond,Southern,,1937,5,4,1,-6.19,-2.14,-8.33,3.00,10.74,,,
370,112,Northern Arizona,BIAA,,1937,5,5,0,-4.76,-3.69,-8.44,7.71,14.18,,,
371,113,Gonzaga,Ind,,1937,2,6,2,-5.02,-4.03,-9.05,5.05,14.41,,,
372,114,Chicago,Western,,1937,1,6,0,-2.37,-7.37,-9.74,10.21,17.25,,,
373,115,Iowa State,Big 6,,1937,3,6,0,-2.63,-7.51,-10.13,7.61,17.73,,,
374,116,Western State,RMC,,1937,5,3,0,-3.55,-7.18,-10.73,4.69,17.16,,,
375,117,Utah State,RMC,,1937,2,4,2,-7.14,-5.35,-12.48,4.10,18.89,,,
376,118,Northern Colorado,RMC,,1937,2,6,0,-5.31,-7.94,-13.25,5.41,16.89,,,
377,119,Creighton,MVC,,1937,2,7,0,-8.17,-5.78,-13.95,1.41,14.94,,,
378,120,Wyoming,RMC,,1937,3,5,0,-5.95,-8.13,-14.09,3.86,17.10,,,
379,121,Colorado College,RMC,,1937,5,4,0,-8.52,-5.82,-14.34,-0.51,16.07,,,
380,122,Arizona State,BIAA,,1937,0,8,1,-11.98,-8.14,-20.12,-3.23,17.33,,,
381,123,Colorado State,RMC,,1937,1,7,0,-13.70,-6.48,-20.18,-3.61,24.30,,,
382,124,Colorado Mines,RMC,,1937,2,5,0,-11.16,-9.55,-20.71,-2.18,24.22,,,
383,125,Washburn,MVC,,1937,0,10,0,-12.17,-13.42,-25.58,-3.41,23.71,,,
384,126,Virginia,Ind,,1937,2,7,0,,,,6.80,16.08,,,
385,1,Texas Christian,SWC,1,1938,11,0,0,13.42,7.23,20.65,28.74,1.68,,,
386,2,Pitt,Ind,8,1938,8,2,0,12.62,7.98,20.61,27.39,0.59,,,
387,3,Tennessee,SEC,2,1938,11,0,0,8.93,11.31,20.24,29.58,-2.29,,,
388,4,Notre Dame,Ind,5,1938,8,1,0,7.61,11.80,19.41,24.69,-3.70,,,
389,5,USC,PCC,7,1938,9,2,0,9.72,8.63,18.35,24.94,-1.11,,,
390,6,Minnesota,Western,10,1938,6,2,0,6.82,9.53,16.35,21.44,-1.76,,,
391,7,Oklahoma,Big 6,4,1938,10,1,0,6.00,10.33,16.32,20.02,-1.58,,,
392,8,Holy Cross,Ind,9,1938,8,1,0,10.52,5.58,16.10,25.09,3.11,,,
393,9,California,PCC,14,1938,10,1,0,7.63,8.47,16.09,24.32,0.57,,,
394,10,Duke,Southern,3,1938,9,1,0,3.73,12.33,16.05,17.75,-4.11,,,
395,11,Northwestern,Western,17,1938,4,2,2,3.65,11.98,15.63,18.60,-5.17,,,
396,12,Fordham,Ind,15,1938,6,1,2,5.27,9.28,14.55,24.16,-0.07,,,
397,13,Michigan,Western,16,1938,6,1,1,6.80,7.74,14.54,22.05,-0.06,,,
398,14,Alabama,SEC,13,1938,7,1,1,5.99,7.97,13.96,20.36,-0.35,,,
399,15,Cornell,Ind,12,1938,5,1,1,6.63,7.29,13.92,21.60,-1.54,,,
400,16,Carnegie Mellon,Ind,6,1938,7,2,0,7.32,6.55,13.87,21.35,2.20,,,
401,17,Tulane,SEC,19,1938,7,2,1,6.70,6.23,12.93,24.14,1.98,,,
402,18,Santa Clara,Ind,,1938,6,2,0,3.99,8.86,12.84,18.17,-0.51,,,
403,19,Dartmouth,Ind,20,1938,7,2,0,7.88,4.31,12.19,28.01,4.06,,,
404,20,Clemson,Southern,,1938,7,1,1,5.37,5.44,10.80,17.80,2.43,,,
405,21,Saint Mary's (CA),Ind,,1938,6,2,0,4.29,6.44,10.73,17.35,0.24,,,
406,22,North Carolina,Southern,,1938,6,2,1,3.08,7.65,10.72,17.25,-0.14,,,
407,23,Villanova,Ind,18,1938,8,0,1,7.28,3.19,10.46,24.12,6.81,,,
408,24,UCLA,PCC,,1938,7,4,1,5.55,4.62,10.17,21.40,4.69,,,
409,25,Purdue,Western,,1938,5,1,2,1.66,8.15,9.81,14.95,-0.04,,,
410,26,Ohio State,Western,,1938,4,3,1,4.83,4.64,9.47,21.12,4.08,,,
411,27,Wisconsin,Western,,1938,5,3,0,7.76,1.65,9.42,22.56,6.71,,,
412,28,Army,Ind,,1938,8,2,0,7.76,0.74,8.50,23.20,6.98,,,
413,29,Oregon State,PCC,,1938,5,3,1,0.14,8.34,8.49,12.97,-0.03,,,
414,30,Texas Tech,BIAA,11,1938,10,1,0,4.89,3.58,8.47,24.76,6.47,,,
415,31,Iowa State,Big 6,,1938,7,1,1,3.84,4.61,8.46,15.67,4.38,,,
416,32,Ole Miss,SEC,,1938,9,2,0,7.83,0.35,8.19,21.97,10.87,,,
417,33,Washington,PCC,,1938,3,5,1,2.09,5.67,7.76,15.62,2.21,,,
418,34,Navy,Ind,,1938,4,3,2,1.56,6.13,7.68,17.20,1.37,,,
419,35,Georgetown,Ind,,1938,8,0,0,2.80,4.53,7.33,17.68,6.57,,,
420,36,Baylor,SWC,,1938,7,2,1,3.37,3.87,7.24,18.44,6.03,,,
421,37,Pennsylvania,Ind,,1938,3,2,3,1.08,6.12,7.21,15.53,1.28,,,
422,38,Texas A&M,SWC,,1938,4,4,1,1.70,5.42,7.13,18.68,2.62,,,
423,39,Michigan State,Ind,,1938,6,3,0,3.04,3.92,6.96,16.08,4.48,,,
424,40,LSU,SEC,,1938,6,4,0,3.33,3.45,6.78,18.56,4.85,,,
425,41,SMU,SWC,,1938,6,4,0,5.35,1.43,6.78,18.23,7.29,,,
426,42,Vanderbilt,SEC,,1938,6,3,0,-0.89,7.57,6.68,11.14,-0.63,,,
427,43,Harvard,Ind,,1938,4,4,0,5.14,1.06,6.20,20.95,5.81,,,
428,44,Stanford,PCC,,1938,3,6,0,1.35,4.68,6.03,15.82,2.29,,,
429,45,Missouri,Big 6,,1938,6,3,0,2.85,2.91,5.76,15.76,5.60,,,
430,46,Utah,MSAC,,1938,7,1,2,1.56,4.17,5.73,15.87,6.00,,,
431,47,Idaho,PCC,,1938,6,3,1,2.69,2.27,4.96,16.25,7.98,,,
432,48,Georgia Tech,SEC,,1938,3,4,3,0.18,4.71,4.89,12.55,3.51,,,
433,49,Brown,Ind,,1938,5,3,0,8.65,-3.98,4.67,24.12,10.97,,,
434,50,Detroit Mercy,Ind,,1938,6,4,0,2.39,2.16,4.54,14.96,6.52,,,
435,51,Miami (FL),Ind,,1938,8,2,0,1.40,3.03,4.43,15.54,6.78,,,
436,52,Auburn,SEC,,1938,4,5,1,0.97,3.45,4.42,14.28,3.39,,,
437,53,Syracuse,Ind,,1938,5,3,0,4.14,0.01,4.14,20.05,8.80,,,
438,54,Nebraska,Big 6,,1938,3,5,1,-0.49,4.43,3.94,13.28,3.42,,,
439,55,Rice,SWC,,1938,4,6,0,2.12,1.55,3.67,16.21,5.69,,,
440,56,Wake Forest,Southern,,1938,4,5,1,2.74,0.78,3.51,17.93,8.97,,,
441,57,Columbia,Ind,,1938,3,6,0,6.39,-3.22,3.17,22.49,9.36,,,
442,58,Arkansas,SWC,,1938,2,7,1,1.88,1.02,2.90,17.17,6.69,,,
443,59,Oregon,PCC,,1938,4,5,0,2.92,-0.04,2.88,16.20,8.08,,,
444,60,Colgate,Ind,,1938,2,5,0,-3.43,6.30,2.86,11.53,1.71,,,
445,61,New Mexico,BIAA,,1938,8,3,0,0.78,1.96,2.74,15.30,7.90,,,
446,62,Drake,MVC,,1938,5,4,1,2.84,-0.46,2.38,19.06,9.88,,,
447,63,Creighton,MVC,,1938,6,1,1,0.36,1.99,2.35,14.18,7.73,,,
448,64,Boston College,Ind,,1938,6,1,2,3.03,-0.71,2.31,17.50,10.45,,,
449,65,San Francisco,Ind,,1938,5,2,1,-3.03,5.26,2.23,8.96,4.50,,,
450,66,Penn State,Ind,,1938,3,4,1,-0.19,1.84,1.65,17.02,7.55,,,
451,67,South Carolina,Southern,,1938,6,4,1,-0.64,2.26,1.62,13.80,5.56,,,
452,68,UTEP,BIAA,,1938,6,3,0,1.00,0.33,1.34,11.92,8.74,,,
453,69,New Mexico State,BIAA,,1938,7,2,0,1.41,-0.12,1.29,13.16,9.92,,,
454,70,Illinois,Western,,1938,3,5,0,0.99,0.27,1.26,16.00,8.01,,,
455,71,Kansas State,Big 6,,1938,4,4,1,3.77,-2.54,1.24,17.64,12.22,,,
456,72,Kansas,Big 6,,1938,3,6,0,4.36,-3.17,1.19,19.60,15.31,,,
457,73,Virginia Military Institute,Southern,,1938,6,1,4,-0.67,1.57,0.90,11.49,8.26,,,
458,74,Georgia,SEC,,1938,5,4,1,3.48,-2.68,0.79,16.79,12.04,,,
459,75,Princeton,Ind,,1938,3,4,1,1.39,-1.16,0.23,16.70,8.05,,,
460,76,Temple,Ind,,1938,3,6,1,0.18,-0.56,-0.38,13.08,10.28,,,
461,77,North Carolina State,Southern,,1938,3,7,1,-3.56,2.87,-0.70,10.02,6.52,,,
462,78,Washington (MO),MVC,,1938,6,3,1,0.27,-1.37,-1.10,20.91,11.36,,,
463,79,Yale,Ind,,1938,2,6,0,0.07,-1.21,-1.14,14.92,7.39,,,
464,80,Manhattan,Ind,,1938,5,4,0,-2.73,1.27,-1.46,7.26,6.44,,,
465,81,New York University,Ind,,1938,4,4,0,-1.10,-0.52,-1.62,12.29,9.15,,,
466,82,Indiana,Western,,1938,1,6,1,-7.00,5.22,-1.78,6.75,2.95,,,
467,83,Bucknell,Ind,,1938,5,3,0,-1.56,-0.23,-1.79,9.85,9.75,,,
468,84,Centenary (LA),Ind,,1938,7,4,0,-1.81,0.01,-1.81,9.33,9.43,,,
469,85,Duquesne,Ind,,1938,4,6,0,-2.30,0.22,-2.07,9.85,7.78,,,
470,86,Tulsa,MVC,,1938,4,5,1,0.44,-2.52,-2.08,14.22,10.92,,,
471,87,Virginia Tech,Southern,,1938,3,5,2,-4.60,2.50,-2.10,9.22,8.79,,,
472,88,Montana,PCC,,1938,5,3,1,-5.51,3.23,-2.28,4.77,5.61,,,
473,89,Washington State,PCC,,1938,2,8,0,-1.64,-0.84,-2.48,12.30,9.25,,,
474,90,George Washington,Ind,,1938,5,4,0,-4.79,1.53,-3.26,6.46,8.21,,,
475,91,Texas,SWC,,1938,1,8,0,-1.53,-1.96,-3.48,11.78,9.88,,,
476,92,Brigham Young,MSAC,,1938,4,3,1,-3.83,0.27,-3.56,7.69,9.28,,,
477,93,Citadel,Southern,,1938,6,5,0,-1.73,-2.00,-3.72,9.03,13.63,,,
478,94,Marquette,Ind,,1938,1,7,0,-5.26,1.54,-3.73,8.43,7.15,,,
479,95,West Virginia,Ind,,1938,4,5,1,-2.11,-1.63,-3.74,9.76,11.95,,,
480,96,Colorado,MSAC,,1938,3,4,1,-2.38,-1.56,-3.93,10.35,12.12,,,
481,97,Kentucky,SEC,,1938,2,7,0,0.34,-5.38,-5.04,18.83,16.52,,,
482,98,Mississippi State,SEC,,1938,4,6,0,-2.76,-2.32,-5.08,11.42,11.82,,,
483,99,Virginia,Ind,,1938,4,4,1,-0.30,-5.04,-5.34,14.20,17.23,,,
484,100,Utah State,MSAC,,1938,4,4,0,-3.81,-1.56,-5.37,9.08,12.96,,,
485,101,Arizona,BIAA,,1938,3,6,0,-0.21,-5.56,-5.77,12.26,15.48,,,
486,102,Gonzaga,Ind,,1938,1,7,0,-1.76,-4.10,-5.86,12.95,11.86,,,
487,103,Loyola Marymount,Ind,,1938,4,5,0,-3.82,-2.29,-6.12,9.91,11.70,,,
488,104,Richmond,Southern,,1938,6,3,1,-6.54,0.36,-6.19,2.63,10.30,,,
489,105,Denver,MSAC,,1938,4,4,1,-5.32,-1.29,-6.61,6.39,10.74,,,
490,106,Iowa,Western,,1938,1,6,1,-2.25,-4.46,-6.71,11.50,13.29,,,
491,107,Davidson,Southern,,1938,4,6,0,-1.93,-4.84,-6.77,11.13,15.83,,,
492,108,Florida,SEC,,1938,4,6,1,-3.99,-3.09,-7.08,7.73,12.94,,,
493,109,Washington & Lee,Southern,,1938,4,4,1,-8.61,0.86,-7.76,1.48,8.91,,,
494,110,Washburn,MVC,,1938,6,3,0,-1.61,-7.04,-8.65,8.48,19.76,,,
495,111,Saint Louis,MVC,,1938,3,5,2,-9.07,-1.19,-10.26,0.63,10.03,,,
496,112,Wyoming,MSAC,,1938,2,5,1,-4.31,-6.22,-10.53,7.68,19.22,,,
497,113,Arizona State,BIAA,,1938,3,6,0,-7.36,-3.79,-11.15,2.49,13.22,,,
498,114,Furman,Southern,,1938,2,7,1,-4.46,-6.83,-11.28,7.43,16.31,,,
499,115,Sewanee,SEC,,1938,1,8,0,-6.49,-5.87,-12.36,7.51,19.97,,,
500,116,Colorado State,MSAC,,1938,1,5,2,-8.25,-4.37,-12.62,3.26,14.35,,,
501,117,Oklahoma State,MVC,,1938,2,8,0,-5.79,-7.13,-12.92,5.66,15.76,,,
502,118,William & Mary,Southern,,1938,3,7,0,-6.06,-7.75,-13.81,7.04,18.94,,,
503,119,Maryland,Southern,,1938,2,7,0,-2.46,-11.62,-14.08,9.35,26.48,,,
504,120,Chicago,Western,,1938,1,6,1,-4.01,-12.42,-16.43,7.95,27.45,,,
505,121,Northern Arizona,BIAA,,1938,2,6,1,-3.67,-13.07,-16.74,6.35,23.45,,,
506,122,Hampden-Sydney,Ind,,1938,2,6,0,-8.33,-8.79,-17.12,1.39,22.18,,,
507,1,Cornell,Ind,4,1939,8,0,0,15.19,7.83,23.02,31.99,0.63,,,
508,2,Texas A&M,SWC,1,1939,11,0,0,11.16,9.80,20.96,24.30,-1.14,,,
509,3,Tulane,SEC,5,1939,8,1,1,11.27,8.80,20.07,26.88,-0.89,,,
510,4,Ohio State,Western,15,1939,6,2,0,12.09,7.08,19.17,27.71,0.01,,,
511,5,Duke,Southern,8,1939,8,1,0,10.08,8.67,18.75,24.76,-1.28,,,
512,6,North Carolina,Southern,,1939,8,1,1,9.59,8.23,17.82,26.67,0.18,,,
513,7,USC,PCC,3,1939,8,0,2,8.15,8.86,17.00,21.92,0.82,,,
514,8,Tennessee,SEC,2,1939,10,1,0,5.85,9.40,15.24,20.33,0.25,,,
515,9,Oklahoma,Big 6,19,1939,6,2,1,10.80,4.38,15.18,25.91,4.09,,,
516,10,Georgia Tech,SEC,16,1939,8,2,0,7.36,6.61,13.97,20.95,1.71,,,
517,11,Missouri,Big 6,6,1939,8,2,0,7.09,6.48,13.57,19.56,2.71,,,
518,12,Princeton,Ind,,1939,7,1,0,8.04,5.48,13.52,20.12,2.00,,,
519,13,Michigan,Western,20,1939,6,2,0,11.50,1.81,13.31,30.30,6.27,,,
520,14,Clemson,Southern,12,1939,9,1,0,6.55,6.50,13.05,18.31,1.57,,,
521,15,Holy Cross,Ind,,1939,7,2,0,6.91,5.84,12.76,22.87,2.87,,,
522,16,Notre Dame,Ind,13,1939,7,2,0,7.63,5.11,12.74,19.16,2.81,,,
523,17,Mississippi State,SEC,,1939,8,2,0,5.83,6.84,12.68,22.94,2.55,,,
524,18,Nebraska,Big 6,18,1939,7,1,1,5.44,6.86,12.31,17.47,1.66,,,
525,19,Fordham,Ind,17,1939,6,2,0,6.20,5.91,12.11,19.75,2.45,,,
526,20,Boston College,Ind,11,1939,9,2,0,5.95,5.37,11.33,20.92,4.25,,,
527,21,Minnesota,Western,,1939,3,4,1,7.59,3.72,11.31,26.03,3.33,,,
528,22,Ole Miss,SEC,,1939,7,2,0,7.59,3.03,10.62,26.06,6.39,,,
529,23,Alabama,SEC,,1939,5,3,1,2.15,8.11,10.25,15.53,0.07,,,
530,24,SMU,SWC,,1939,6,3,1,2.18,7.96,10.14,15.48,0.53,,,
531,25,Iowa,Western,9,1939,6,1,1,7.72,2.27,9.99,21.70,5.54,,,
532,26,Duquesne,Ind,10,1939,8,0,1,3.63,5.45,9.08,16.78,4.45,,,
533,27,Georgetown,Ind,,1939,7,0,1,3.17,5.88,9.04,14.97,4.21,,,
534,28,Pitt,Ind,,1939,5,4,0,7.53,1.19,8.73,19.68,6.82,,,
535,29,Kentucky,SEC,,1939,6,2,1,4.28,3.84,8.11,20.42,5.44,,,
536,30,UCLA,PCC,7,1939,6,0,4,3.10,4.98,8.08,15.19,4.63,,,
537,31,Wake Forest,Southern,,1939,7,3,0,5.90,2.17,8.07,25.70,7.94,,,
538,32,Santa Clara,Ind,14,1939,5,1,3,1.10,6.70,7.79,15.26,2.43,,,
539,33,Baylor,SWC,,1939,7,3,0,3.60,3.92,7.51,17.26,5.56,,,
540,34,Purdue,Western,,1939,3,3,2,0.75,6.65,7.41,13.79,0.51,,,
541,35,Dartmouth,Ind,,1939,5,3,1,3.38,3.86,7.24,17.94,4.92,,,
542,36,Penn State,Ind,,1939,5,1,2,1.44,5.76,7.20,16.97,6.78,,,
543,37,Auburn,SEC,,1939,5,5,1,0.02,6.90,6.92,12.32,0.85,,,
544,38,Northwestern,Western,,1939,3,4,1,-0.82,7.44,6.62,13.60,-0.17,,,
545,39,Columbia,Ind,,1939,2,4,2,2.09,4.52,6.61,15.65,3.22,,,
546,40,Oregon State,PCC,,1939,9,1,1,4.40,2.03,6.43,15.74,8.13,,,
547,41,LSU,SEC,,1939,4,5,0,4.95,0.89,5.84,17.76,6.37,,,
548,42,Villanova,Ind,,1939,6,2,0,1.91,3.89,5.80,16.60,5.60,,,
549,43,Navy,Ind,,1939,3,5,1,2.33,3.41,5.74,15.92,6.45,,,
550,44,Utah,MSAC,,1939,6,1,2,7.02,-1.64,5.38,24.66,12.66,,,
551,45,Richmond,Southern,,1939,7,1,2,-0.29,5.62,5.33,12.08,4.62,,,
552,46,New York University,Ind,,1939,5,4,0,2.54,2.68,5.22,15.75,6.42,,,
553,47,Texas,SWC,,1939,5,4,0,4.92,0.07,4.99,17.77,8.72,,,
554,48,Indiana,Western,,1939,2,4,2,2.71,1.39,4.10,16.27,5.94,,,
555,49,Virginia,Ind,,1939,5,4,0,2.76,1.28,4.04,15.59,6.86,,,
556,50,Arkansas,SWC,,1939,4,5,1,3.11,0.86,3.97,15.61,7.62,,,
557,51,Kansas State,Big 6,,1939,4,5,0,3.16,0.67,3.83,15.47,8.69,,,
558,52,Pennsylvania,Ind,,1939,4,4,0,0.85,2.81,3.66,13.09,3.49,,,
559,53,Oregon,PCC,,1939,3,4,1,1.35,2.07,3.42,15.13,7.54,,,
560,54,Virginia Military Institute,Southern,,1939,6,3,1,1.74,1.61,3.35,15.35,7.63,,,
561,55,Colgate,Ind,,1939,2,5,1,-0.53,3.74,3.21,13.41,4.36,,,
562,56,Detroit Mercy,Ind,,1939,5,3,1,4.47,-1.56,2.92,16.04,10.53,,,
563,57,Syracuse,Ind,,1939,3,3,2,0.36,2.23,2.59,12.45,6.70,,,
564,58,Harvard,Ind,,1939,4,4,0,1.17,1.39,2.56,18.81,7.80,,,
565,59,Furman,Southern,,1939,5,4,0,0.72,1.70,2.42,13.59,8.13,,,
566,60,Georgia,SEC,,1939,5,6,0,0.63,1.69,2.32,13.04,6.90,,,
567,61,Texas Christian,SWC,,1939,3,7,0,3.20,-0.94,2.26,16.54,9.27,,,
568,62,Yale,Ind,,1939,3,4,1,1.91,0.32,2.24,15.09,7.91,,,
569,63,William & Mary,Southern,,1939,6,2,1,4.38,-2.27,2.11,16.87,12.47,,,
570,64,Carnegie Mellon,Ind,,1939,3,5,0,-1.70,3.77,2.07,12.13,4.75,,,
571,65,Marquette,Ind,,1939,4,4,0,4.34,-2.58,1.76,15.65,10.53,,,
572,66,Michigan State,Ind,,1939,4,4,1,0.94,0.72,1.66,14.04,7.76,,,
573,67,Brown,Ind,,1939,5,3,1,2.38,-1.07,1.31,19.35,10.86,,,
574,68,Florida,SEC,,1939,5,5,1,-3.38,4.68,1.29,9.03,4.30,,,
575,69,Illinois,Western,,1939,3,4,1,-2.42,3.54,1.12,11.17,3.90,,,
576,70,Arizona State,BIAA,,1939,8,2,1,-0.18,0.97,0.79,11.83,10.49,,,
577,71,Virginia Tech,Southern,,1939,4,5,1,-1.02,1.80,0.79,11.41,7.62,,,
